FireNum, XStart, YStart, Acres
638, 4568549.00, 3247504.00, 4.94
639, 4564672.00, 3196397.00, 817.92
640, 4525679.00, 3216065.00, 4959.41
641, 4567239.00, 3234637.00, 5935.47
642, 4517880.00, 3256619.00, 106.26
643, 4524098.00, 3218223.00, 5006.36
644, 4581669.00, 3237015.00, 1910.12
645, 4566552.00, 3260458.00, 1522.17
646, 4524165.00, 3206224.00, 1176.22
647, 4556017.00, 3214753.00, 2419.16
648, 4565773.00, 3216883.00, 1418.38
649, 4525631.00, 3237688.00, 3486.66
650, 4544182.00, 3228732.00, 2394.45
651, 4543197.00, 3237929.00, 901.93
652, 4557761.00, 3230790.00, 3059.16
653, 4566114.00, 3236818.00, 2908.43
654, 4558161.00, 3226743.00, 3587.97
655, 4571309.00, 3208705.00, 598.00
656, 4566310.00, 3258464.00, 1069.97
657, 4575222.00, 3232598.00, 4052.53
658, 4551794.00, 3257729.00, 798.15
659, 4524444.00, 3251369.00, 2431.52
660, 4577027.00, 3212802.00, 1480.16
661, 4563747.00, 3240946.00, 1613.60
662, 4551601.00, 3210616.00, 864.87
663, 4549197.00, 3215046.00, 4354.00
664, 4556223.00, 3250319.00, 227.34
665, 4567500.00, 3219303.00, 2391.98
666, 4545583.00, 3225227.00, 6466.75
667, 4579089.00, 3242566.00, 3348.28
668, 4554162.00, 3215937.00, 2871.36
669, 4568161.00, 3244692.00, 2.47
670, 4536931.00, 3237661.00, 2233.83
671, 4573415.00, 3206461.00, 1171.28
672, 4583116.00, 3253917.00, 2910.90
673, 4582193.00, 3243838.00, 4074.77
674, 4523176.00, 3250291.00, 2369.74
675, 4580343.00, 3224614.00, 2088.04
676, 4569870.00, 3226565.00, 2251.13
677, 4571204.00, 3225475.00, 4475.08
678, 4531208.00, 3241919.00, 1351.67
679, 4536867.00, 3258472.00, 3711.52
680, 4581247.00, 3228011.00, 2411.75
681, 4540933.00, 3217740.00, 10331.48
682, 4562561.00, 3243792.00, 150.73
683, 4578602.00, 3257072.00, 3872.14
684, 4573647.00, 3208414.00, 1766.80
685, 4581457.00, 3222679.00, 1774.22
686, 4563069.00, 3240846.00, 1344.25
687, 4551682.00, 3256613.00, 583.17
688, 4545927.00, 3212193.00, 2992.45
689, 4524432.00, 3213635.00, 832.75
690, 4583704.00, 3252228.00, 1339.31
691, 4537909.00, 3235730.00, 825.33
692, 4559890.00, 3227362.00, 1485.10
693, 4563034.00, 3212141.00, 5876.17
694, 4583170.00, 3211679.00, 2364.80
695, 4520704.00, 3234171.00, 877.22
696, 4519038.00, 3226533.00, 1420.86
697, 4544597.00, 3250350.00, 111.20
698, 4531372.00, 3204165.00, 2055.92
699, 4583761.00, 3249655.00, 939.00
700, 4576908.00, 3229565.00, 2515.53
701, 4573376.00, 3258918.00, 2471.05
702, 4580022.00, 3248254.00, 3024.57
703, 4559854.00, 3229075.00, 3387.81
704, 4581546.00, 3232350.00, 3924.03
705, 4582682.00, 3249256.00, 926.65
706, 4566489.00, 3196568.00, 835.22
707, 4566859.00, 3201516.00, 555.99
708, 4583650.00, 3233504.00, 3491.60
709, 4551921.00, 3227735.00, 3746.12
710, 4574517.00, 3254448.00, 1680.32
711, 4535421.00, 3224801.00, 14475.43
712, 4530862.00, 3241594.00, 2016.38
713, 4568155.00, 3218558.00, 1173.75
714, 4585765.00, 3251181.00, 1420.86
715, 4583436.00, 3223770.00, 1445.57
716, 4521490.00, 3257637.00, 222.39
717, 4523617.00, 3202990.00, 2824.41
718, 4525177.00, 3216787.00, 5426.43
719, 4572907.00, 3206525.00, 1037.84
720, 4529331.00, 3218703.00, 4430.60
721, 4554305.00, 3255495.00, 51.89
722, 4545118.00, 3198079.00, 672.13
723, 4545110.00, 3232897.00, 4966.82
724, 4557014.00, 3207737.00, 2599.55
725, 4517786.00, 3247472.00, 2498.24
726, 4577301.00, 3218465.00, 1415.91
727, 4578056.00, 3260323.00, 1289.89
728, 4579788.00, 3252812.00, 2648.97
729, 4571250.00, 3250268.00, 808.03
730, 4532990.00, 3197689.00, 1838.46
731, 4555705.00, 3227957.00, 5910.76
732, 4562526.00, 3223398.00, 1040.31
733, 4577464.00, 3232760.00, 3503.95
734, 4522632.00, 3259313.00, 32.12
735, 4536335.00, 3241824.00, 2834.30
736, 4581227.00, 3252337.00, 1761.86
737, 4566941.00, 3218493.00, 2436.46
738, 4560653.00, 3235409.00, 5332.53
739, 4570461.00, 3220434.00, 5085.43
740, 4521746.00, 3222173.00, 5564.81
741, 4575163.00, 3255997.00, 2844.18
742, 4584062.00, 3218274.00, 3387.81
743, 4564005.00, 3229204.00, 3158.01
744, 4560423.00, 3241307.00, 222.39
745, 4545905.00, 3232964.00, 3998.17
746, 4537800.00, 3198177.00, 1121.86
747, 4529657.00, 3200264.00, 1742.09
748, 4529797.00, 3233911.00, 3872.14
749, 4573635.00, 3228259.00, 1924.95
750, 4564436.00, 3212384.00, 3926.50
751, 4547642.00, 3211281.00, 3486.66
752, 4536963.00, 3201193.00, 1709.97
753, 4551458.00, 3208663.00, 101.31
754, 4551444.00, 3250517.00, 523.86
755, 4585378.00, 3197767.00, 259.46
756, 4529816.00, 3204309.00, 3002.33
757, 4580465.00, 3245729.00, 2253.60
758, 4564881.00, 3226642.00, 4531.91
759, 4578844.00, 3223059.00, 2293.14
760, 4547186.00, 3211685.00, 3758.47
761, 4526722.00, 3222833.00, 13400.52
762, 4570217.00, 3200485.00, 234.75
763, 4555467.00, 3226905.00, 5636.47
764, 4559996.00, 3225184.00, 2349.97
765, 4541999.00, 3260403.00, 1645.72
766, 4548054.00, 3214062.00, 4751.84
767, 4552551.00, 3213914.00, 4620.87
768, 4569552.00, 3237724.00, 9661.82
769, 4566910.00, 3233055.00, 7588.61
770, 4580293.00, 3260517.00, 1616.07
771, 4583669.00, 3221956.00, 2863.95
772, 4563593.00, 3238593.00, 2821.94
773, 4520290.00, 3217210.00, 2095.45
774, 4529810.00, 3218552.00, 3790.60
775, 4535565.00, 3258190.00, 3185.19
776, 4536924.00, 3222667.00, 9854.56
777, 4552994.00, 3205368.00, 946.41
778, 4534203.00, 3235869.00, 3073.99
779, 4548317.00, 3212830.00, 2728.04
780, 4539971.00, 3215488.00, 3988.28
781, 4543561.00, 3225779.00, 2903.49
782, 4567732.00, 3252895.00, 219.92
783, 4568208.00, 3199156.00, 1124.33
784, 4541243.00, 3257602.00, 12.36
785, 4528295.00, 3222846.00, 19896.93
786, 4526726.00, 3213362.00, 2080.63
787, 4546383.00, 3259630.00, 696.84
788, 4518757.00, 3239068.00, 1991.67
789, 4550470.00, 3243348.00, 887.11
790, 4522802.00, 3246037.00, 2683.56
791, 4570587.00, 3255656.00, 3073.99
792, 4546598.00, 3201358.00, 3370.52
793, 4532665.00, 3242494.00, 313.82
794, 4562329.00, 3235838.00, 2404.34
795, 4573067.00, 3253618.00, 2409.28
796, 4567621.00, 3259339.00, 2901.02
797, 4529985.00, 3262890.00, 746.26
798, 4522288.00, 3196268.00, 642.47
799, 4568043.00, 3216823.00, 2078.16
800, 4568270.00, 3224340.00, 1648.19
801, 4563789.00, 3226652.00, 3402.64
802, 4556027.00, 3219063.00, 3770.83
803, 4575335.00, 3250046.00, 4848.21
804, 4565099.00, 3219115.00, 2542.71
805, 4529052.00, 3245261.00, 1102.09
806, 4567253.00, 3240448.00, 6422.27
807, 4579426.00, 3236043.00, 5999.72
808, 4527680.00, 3253590.00, 2401.86
809, 4578698.00, 3231718.00, 5918.17
810, 4582954.00, 3213851.00, 827.80
811, 4543516.00, 3232130.00, 1855.76
812, 4552733.00, 3230986.00, 5480.80
813, 4522777.00, 3238035.00, 1314.60
814, 4573490.00, 3230517.00, 3810.36
815, 4522022.00, 3241527.00, 1428.27
816, 4558174.00, 3196565.00, 1413.44
817, 4580329.00, 3227675.00, 2191.82
818, 4570798.00, 3240447.00, 13491.95
819, 4568851.00, 3235555.00, 3970.98
820, 4577518.00, 3219913.00, 1863.17
821, 4541478.00, 3250329.00, 580.70
822, 4527559.00, 3230184.00, 1739.62
823, 4542078.00, 3215951.00, 5505.51
824, 4563922.00, 3222994.00, 1163.87
825, 4518441.00, 3247528.00, 2755.23
826, 4583333.00, 3224228.00, 1415.91
827, 4552342.00, 3214134.00, 4450.37
828, 4532501.00, 3243729.00, 565.87
829, 4567069.00, 3240276.00, 7504.59
830, 4533211.00, 3235990.00, 2285.72
831, 4579615.00, 3218525.00, 3135.77
832, 4541128.00, 3231072.00, 5626.59
833, 4529962.00, 3254943.00, 2073.21
834, 4524568.00, 3244073.00, 2307.96
835, 4540602.00, 3231890.00, 6140.57
836, 4570534.00, 3252316.00, 2515.53
837, 4558911.00, 3226947.00, 3676.93
838, 4528712.00, 3204050.00, 6787.98
839, 4543932.00, 3215328.00, 3587.97
840, 4527137.00, 3251680.00, 1920.01
841, 4584702.00, 3240539.00, 3358.16
842, 4572968.00, 3246795.00, 2567.42
843, 4526643.00, 3196495.00, 1638.31
844, 4570875.00, 3252108.00, 2747.81
845, 4539693.00, 3201700.00, 1467.81
846, 4578793.00, 3247686.00, 3019.63
847, 4521562.00, 3236970.00, 877.22
848, 4548420.00, 3255132.00, 832.75
849, 4528088.00, 3214805.00, 3639.86
850, 4559047.00, 3227027.00, 3545.96
851, 4535913.00, 3240570.00, 3187.66
852, 4558244.00, 3206335.00, 1398.62
853, 4565346.00, 3213930.00, 677.07
854, 4547356.00, 3212536.00, 3731.29
855, 4518284.00, 3246701.00, 2896.08
856, 4531693.00, 3233304.00, 850.04
857, 4530952.00, 3219219.00, 3904.27
858, 4563384.00, 3230445.00, 2515.53
859, 4577894.00, 3221509.00, 1855.76
860, 4536223.00, 3197409.00, 867.34
861, 4520155.00, 3227137.00, 1420.86
862, 4570869.00, 3229630.00, 4771.60
863, 4525899.00, 3257980.00, 2490.82
864, 4584405.00, 3234520.00, 1924.95
865, 4576617.00, 3250464.00, 5021.18
866, 4571883.00, 3225993.00, 3125.88
867, 4580676.00, 3227008.00, 1751.98
868, 4561848.00, 3227363.00, 1319.54
869, 4582410.00, 3223560.00, 1517.23
870, 4538830.00, 3200265.00, 1776.69
871, 4583246.00, 3237248.00, 1519.70
872, 4550279.00, 3236754.00, 694.37
873, 4582197.00, 3211083.00, 2349.97
874, 4563964.00, 3261181.00, 19.77
875, 4582204.00, 3223250.00, 1635.84
876, 4526346.00, 3222306.00, 16556.06
877, 4529348.00, 3233141.00, 2673.68
878, 4564338.00, 3198695.00, 2073.21
879, 4556244.00, 3225641.00, 2327.73
880, 4571394.00, 3229122.00, 2683.56
881, 4585917.00, 3250123.00, 1032.90
882, 4536438.00, 3201437.00, 2209.12
883, 4553518.00, 3218563.00, 2004.02
884, 4577473.00, 3206104.00, 936.53
885, 4523690.00, 3219059.00, 4084.65
886, 4558995.00, 3206066.00, 1331.90
887, 4579358.00, 3220002.00, 2928.20
888, 4572707.00, 3244861.00, 1475.22
889, 4568765.00, 3225745.00, 1954.60
890, 4549595.00, 3222636.00, 447.26
891, 4553482.00, 3216879.00, 1831.05
892, 4548532.00, 3228255.00, 1487.57
893, 4581968.00, 3218146.00, 1482.63
894, 4519396.00, 3217978.00, 2233.83
895, 4566699.00, 3218831.00, 2520.47
896, 4543245.00, 3242564.00, 170.50
897, 4546832.00, 3215291.00, 2908.43
898, 4574337.00, 3256121.00, 3360.63
899, 4547086.00, 3220387.00, 8853.79
900, 4581128.00, 3246253.00, 1798.93
901, 4575261.00, 3258542.00, 2918.31
902, 4521555.00, 3223784.00, 6333.31
903, 4520706.00, 3230154.00, 2184.41
904, 4582447.00, 3227781.00, 1356.61
905, 4580822.00, 3214251.00, 882.17
906, 4574172.00, 3235708.00, 4022.88
907, 4529380.00, 3242413.00, 3182.72
908, 4575501.00, 3243219.00, 3966.04
909, 4540906.00, 3200429.00, 1455.45
910, 4532320.00, 3198041.00, 2320.32
911, 4561866.00, 3231810.00, 3069.05
912, 4568320.00, 3229402.00, 2913.37
913, 4569638.00, 3253187.00, 2453.76
914, 4573112.00, 3236747.00, 3165.42
915, 4549279.00, 3218300.00, 2807.12
916, 4578881.00, 3255562.00, 3155.54
917, 4552525.00, 3226541.00, 2893.60
918, 4585105.00, 3218870.00, 2938.08
919, 4579041.00, 3257512.00, 6113.39
920, 4538721.00, 3238972.00, 2448.81
921, 4535967.00, 3254434.00, 2288.20
922, 4584304.00, 3208693.00, 1114.45
923, 4523941.00, 3250265.00, 2298.08
924, 4582154.00, 3249769.00, 911.82
925, 4525904.00, 3259753.00, 3812.84
926, 4556972.00, 3214875.00, 2463.64
927, 4573334.00, 3203524.00, 2307.96
928, 4584453.00, 3223771.00, 5162.03
929, 4556946.00, 3205596.00, 1586.42
930, 4527460.00, 3218876.00, 11161.75
931, 4523358.00, 3249630.00, 2303.02
932, 4542985.00, 3217673.00, 10595.88
933, 4537216.00, 3253674.00, 1808.81
934, 4525671.00, 3232359.00, 2406.81
935, 4584371.00, 3210574.00, 2001.55
936, 4547346.00, 3224026.00, 2972.68
937, 4558614.00, 3232997.00, 1890.36
938, 4581461.00, 3250702.00, 1210.82
939, 4571823.00, 3261244.00, 1079.85
940, 4586315.00, 3220081.00, 2572.37
941, 4576872.00, 3254498.00, 2975.15
942, 4539316.00, 3228046.00, 3587.97
943, 4522626.00, 3246146.00, 2718.16
944, 4528317.00, 3232256.00, 3081.40
945, 4572547.00, 3248122.00, 3852.37
946, 4530876.00, 3215497.00, 3195.07
947, 4566008.00, 3217324.00, 1831.05
948, 4554782.00, 3225190.00, 2453.76
949, 4570596.00, 3221681.00, 4843.27
950, 4523219.00, 3248942.00, 2115.22
951, 4577812.00, 3230967.00, 3580.56
952, 4550200.00, 3219139.00, 2592.14
953, 4564536.00, 3213509.00, 383.01
954, 4582427.00, 3227811.00, 1356.61
955, 4568563.00, 3217824.00, 1873.06
956, 4563428.00, 3203581.00, 2421.63
957, 4535228.00, 3221872.00, 6271.53
958, 4532516.00, 3197160.00, 1576.53
959, 4552450.00, 3231975.00, 5722.96
960, 4537807.00, 3229716.00, 3083.88
961, 4570696.00, 3206615.00, 1252.82
962, 4551560.00, 3216574.00, 2881.25
963, 4568001.00, 3260374.00, 3066.58
964, 4537727.00, 3239974.00, 2737.93
965, 4541630.00, 3226647.00, 4966.82
966, 4573714.00, 3226139.00, 2888.66
967, 4530883.00, 3201435.00, 1947.19
968, 4584604.00, 3230300.00, 1640.78
969, 4570618.00, 3230948.00, 5678.48
970, 4576115.00, 3228552.00, 3242.02
971, 4559758.00, 3209077.00, 4079.71
972, 4580185.00, 3221227.00, 2668.74
973, 4577873.00, 3207704.00, 2196.77
974, 4522195.00, 3257214.00, 222.39
975, 4545038.00, 3258008.00, 22.24
976, 4582056.00, 3238222.00, 2938.08
977, 4555345.00, 3229991.00, 3101.17
978, 4573089.00, 3238037.00, 2241.25
979, 4529662.00, 3213291.00, 2016.38
980, 4567988.00, 3261517.00, 548.57
981, 4580673.00, 3259082.00, 1230.58
982, 4571430.00, 3201723.00, 961.24
983, 4529652.00, 3219627.00, 11819.05
984, 4572696.00, 3207343.00, 1336.84
985, 4544926.00, 3243491.00, 207.57
986, 4529167.00, 3232676.00, 2419.16
987, 4535263.00, 3221369.00, 7109.22
988, 4533927.00, 3199155.00, 2226.42
989, 4562716.00, 3215159.00, 995.83
990, 4579150.00, 3224158.00, 1887.89
991, 4585288.00, 3214632.00, 904.41
992, 4579708.00, 3219109.00, 3088.82
993, 4581673.00, 3226752.00, 1331.90
994, 4552273.00, 3200079.00, 1791.51
995, 4537872.00, 3217217.00, 4336.70
996, 4552771.00, 3249868.00, 630.12
997, 4526006.00, 3256732.00, 1564.18
998, 4520953.00, 3247653.00, 2058.39
999, 4517908.00, 3234845.00, 266.87
1000, 4567647.00, 3250327.00, 425.02
1001, 4563356.00, 3196231.00, 768.50
1002, 4530372.00, 3222018.00, 17789.12
1003, 4557342.00, 3216477.00, 2742.87
1004, 4537208.00, 3240449.00, 2940.55
1005, 4527741.00, 3197635.00, 3246.96
1006, 4551157.00, 3199973.00, 1527.11
1007, 4557634.00, 3219921.00, 2653.91
1008, 4553563.00, 3226935.00, 3254.38
1009, 4554886.00, 3237670.00, 736.37
1010, 4548935.00, 3227135.00, 2532.83
1011, 4574217.00, 3255161.00, 3002.33
1012, 4565207.00, 3226274.00, 2683.56
1013, 4571836.00, 3212455.00, 429.96
1014, 4584900.00, 3253353.00, 1270.12
1015, 4572627.00, 3228554.00, 1747.04
1016, 4582529.00, 3240408.00, 93.90
1017, 4528030.00, 3215208.00, 4835.85
1018, 4562516.00, 3225723.00, 2451.29
1019, 4524775.00, 3202401.00, 6876.94
1020, 4582356.00, 3231522.00, 3602.80
1021, 4581356.00, 3262790.00, 2606.96
1022, 4519459.00, 3248495.00, 2891.13
1023, 4532065.00, 3222253.00, 14277.75
1024, 4530413.00, 3199960.00, 1677.85
1025, 4583085.00, 3228881.00, 1509.81
1026, 4534801.00, 3221932.00, 4947.05
1027, 4571846.00, 3251720.00, 3298.86
1028, 4576827.00, 3212841.00, 1393.67
1029, 4555727.00, 3207315.00, 2377.15
1030, 4520951.00, 3254830.00, 74.13
1031, 4518403.00, 3244774.00, 2471.05
1032, 4566308.00, 3218291.00, 2824.41
1033, 4545291.00, 3233294.00, 4764.19
1034, 4563595.00, 3235563.00, 2641.56
1035, 4543706.00, 3230263.00, 1460.39
1036, 4578453.00, 3252976.00, 1937.31
1037, 4542733.00, 3253442.00, 862.40
1038, 4571333.00, 3262210.00, 1700.09
1039, 4553237.00, 3226536.00, 2389.51
1040, 4558157.00, 3212460.00, 4477.55
1041, 4530252.00, 3229213.00, 956.30
1042, 4577566.00, 3248828.00, 4331.76
1043, 4576916.00, 3206982.00, 1074.91
1044, 4586146.00, 3209152.00, 1129.27
1045, 4558851.00, 3236767.00, 6400.03
1046, 4539956.00, 3200340.00, 1596.30
1047, 4541831.00, 3245564.00, 2441.40
1048, 4568252.00, 3213169.00, 56.83
1049, 4534761.00, 3228542.00, 1336.84
1050, 4529464.00, 3213533.00, 2241.25
1051, 4580059.00, 3256137.00, 5485.74
1052, 4534154.00, 3228857.00, 1477.69
1053, 4549597.00, 3226066.00, 2540.24
1054, 4523443.00, 3251801.00, 2362.33
1055, 4553700.00, 3212018.00, 4269.98
1056, 4582960.00, 3235247.00, 1962.02
1057, 4567713.00, 3210745.00, 2050.97
1058, 4536871.00, 3256563.00, 2878.78
1059, 4540790.00, 3218845.00, 12046.39
1060, 4557416.00, 3234040.00, 2142.40
1061, 4571997.00, 3248176.00, 4005.58
1062, 4529142.00, 3195679.00, 143.32
1063, 4564405.00, 3235338.00, 5290.53
1064, 4535558.00, 3255263.00, 2236.30
1065, 4582021.00, 3258591.00, 1507.34
1066, 4558754.00, 3207977.00, 2522.95
1067, 4560152.00, 3244009.00, 64.25
1068, 4577266.00, 3258820.00, 1981.79
1069, 4536019.00, 3253503.00, 1603.71
1070, 4545629.00, 3259752.00, 795.68
1071, 4583915.00, 3208956.00, 1121.86
1072, 4533494.00, 3248061.00, 2681.09
1073, 4524664.00, 3256584.00, 1675.37
1074, 4528465.00, 3231361.00, 3180.25
1075, 4566598.00, 3221774.00, 3975.93
1076, 4530655.00, 3223165.00, 21191.76
1077, 4576128.00, 3237661.00, 3024.57
1078, 4561668.00, 3206646.00, 2078.16
1079, 4552301.00, 3232055.00, 5646.36
1080, 4529293.00, 3257131.00, 2495.76
1081, 4573507.00, 3203693.00, 2335.15
1082, 4540866.00, 3260145.00, 1302.25
1083, 4572796.00, 3243694.00, 699.31
1084, 4570006.00, 3224267.00, 3363.10
1085, 4585300.00, 3210646.00, 1954.60
1086, 4562102.00, 3251446.00, 427.49
1087, 4567361.00, 3217909.00, 1415.91
1088, 4585739.00, 3238188.00, 2760.17
1089, 4559269.00, 3230323.00, 4269.98
1090, 4562487.00, 3209450.00, 3617.62
1091, 4585280.00, 3260073.00, 3481.71
1092, 4537434.00, 3255606.00, 2515.53
1093, 4534020.00, 3237090.00, 1339.31
1094, 4581648.00, 3209148.00, 1976.84
1095, 4569502.00, 3216816.00, 2829.36
1096, 4565881.00, 3232445.00, 6743.51
1097, 4527135.00, 3257198.00, 17.30
1098, 4548048.00, 3201463.00, 2859.01
1099, 4559853.00, 3235148.00, 4200.79
1100, 4579866.00, 3228983.00, 3316.15
1101, 4568105.00, 3223859.00, 1828.58
1102, 4551461.00, 3211189.00, 882.17
1103, 4581132.00, 3259908.00, 1524.64
1104, 4559185.00, 3217961.00, 3212.37
1105, 4521356.00, 3206541.00, 266.87
1106, 4517705.00, 3235471.00, 373.13
1107, 4564049.00, 3204631.00, 2384.57
1108, 4582689.00, 3246181.00, 1423.33
1109, 4547753.00, 3209277.00, 1927.42
1110, 4517457.00, 3205268.00, 4.94
1111, 4550349.00, 3261956.00, 9.88
1112, 4558483.00, 3225979.00, 3879.55
1113, 4527300.00, 3217394.00, 7213.01
1114, 4532374.00, 3248710.00, 3738.70
1115, 4565321.00, 3242108.00, 2878.78
1116, 4562165.00, 3232634.00, 3627.51
1117, 4565219.00, 3197559.00, 1596.30
1118, 4576873.00, 3229214.00, 2448.81
1119, 4517494.00, 3238308.00, 4.94
1120, 4537403.00, 3220458.00, 7885.13
1121, 4525102.00, 3206061.00, 6370.38
1122, 4579376.00, 3251016.00, 1401.09
1123, 4552738.00, 3257374.00, 867.34
1124, 4522881.00, 3238853.00, 1314.60
1125, 4571030.00, 3257558.00, 882.17
1126, 4545841.00, 3200415.00, 2569.90
1127, 4543860.00, 3231181.00, 1307.19
1128, 4526054.00, 3236544.00, 3133.30
1129, 4558794.00, 3210147.00, 4203.26
1130, 4582445.00, 3221967.00, 2359.86
1131, 4542617.00, 3217580.00, 10501.98
1132, 4548223.00, 3209654.00, 2031.21
1133, 4550768.00, 3199345.00, 1267.65
1134, 4571045.00, 3232333.00, 6639.72
1135, 4579135.00, 3234614.00, 6239.41
1136, 4579798.00, 3238585.00, 5404.19
1137, 4583693.00, 3240130.00, 3741.18
1138, 4555186.00, 3210288.00, 4695.00
1139, 4559187.00, 3238513.00, 2947.97
1140, 4555122.00, 3219874.00, 3953.69
1141, 4557731.00, 3235096.00, 3753.53
1142, 4545677.00, 3211816.00, 2560.01
1143, 4561304.00, 3226293.00, 1902.71
1144, 4549557.00, 3241186.00, 1339.31
1145, 4540871.00, 3220270.00, 726.49
1146, 4519380.00, 3218381.00, 2453.76
1147, 4547482.00, 3208028.00, 1151.51
1148, 4533700.00, 3231523.00, 2476.00
1149, 4517880.00, 3204377.00, 2021.32
1150, 4556367.00, 3200204.00, 49.42
1151, 4540256.00, 3244344.00, 1087.26
1152, 4532834.00, 3199156.00, 2555.07
1153, 4521248.00, 3247874.00, 1920.01
1154, 4538918.00, 3248362.00, 88.96
1155, 4579901.00, 3208752.00, 2535.30
1156, 4577513.00, 3209072.00, 2525.42
1157, 4534325.00, 3248700.00, 2718.16
1158, 4557047.00, 3235095.00, 2112.75
1159, 4534649.00, 3241855.00, 3204.96
1160, 4551800.00, 3257489.00, 724.02
1161, 4565732.00, 3259881.00, 1539.47
1162, 4532164.00, 3224373.00, 17756.99
1163, 4571843.00, 3258683.00, 901.93
1164, 4523648.00, 3236498.00, 602.94
1165, 4558900.00, 3219841.00, 2448.81
1166, 4579112.00, 3247748.00, 3130.83
1167, 4526792.00, 3249887.00, 3209.90
1168, 4576151.00, 3242505.00, 2041.09
1169, 4582350.00, 3223209.00, 1695.14
1170, 4562025.00, 3238656.00, 2992.45
1171, 4570493.00, 3259019.00, 271.82
1172, 4570883.00, 3259853.00, 595.52
1173, 4527986.00, 3243976.00, 4294.69
1174, 4576235.00, 3216595.00, 1255.30
1175, 4541311.00, 3233334.00, 3597.85
1176, 4571580.00, 3206371.00, 1104.56
1177, 4564160.00, 3208742.00, 2700.86
1178, 4555700.00, 3230643.00, 1406.03
1179, 4526885.00, 3257929.00, 1952.13
1180, 4548268.00, 3227685.00, 1559.23
1181, 4585595.00, 3258324.00, 2433.99
1182, 4585369.00, 3218666.00, 2619.32
1183, 4517973.00, 3202951.00, 1413.44
1184, 4577319.00, 3216953.00, 1060.08
1185, 4522124.00, 3236730.00, 985.95
1186, 4536026.00, 3226519.00, 9488.85
1187, 4578667.00, 3223408.00, 2490.82
